,Overview,Overview,Overview,Overview,Overview,Overview,Overview,Overview,Overview,Overview,Overview,Overview,Contribution Types: Raw Amounts,Contribution Types: Raw Amounts,Contribution Types: Raw Amounts,Contribution Types: Raw Amounts,Contribution Types: Raw Amounts,Contribution Types: Raw Amounts,Contribution Types: Raw Amounts,Contribution Types: Raw Amounts,Contribution Types: Raw Amounts,Contribution Types: Raw Amounts,Contribution Types: Raw Amounts,Contribution Types: Raw Amounts,Contribution Types: Raw Amounts,Contribution Types: % of Total Contributions,Contribution Types: % of Total Contributions,Contribution Types: % of Total Contributions,Contribution Types: % of Total Contributions,Contribution Types: % of Total Contributions,Contribution Types: % of Total Contributions,Contribution Types: % of Total Contributions,Contribution Types: % of Total Contributions,Contribution Types: % of Total Contributions,Contribution Types: % of Total Contributions,Contribution Types: % of Total Contributions,Contribution Types: % of Total Contributions,Contribution Types: % of Total Contributions,Contribution Types: Contributors,Contribution Types: Contributors,Contribution Types: Contributors,Contribution Types: Contributors,Contribution Types: Contributors,Contribution Types: Contributors,Contribution Types: Contributors,Contribution Types: Contributors,Contribution Types: Contributors,Contribution Types: Contributors,Contribution Types: Contributors,Contribution Types: Contributors,Contribution Types: Contributors,Contribution Locations: Raw Amounts,Contribution Locations: Raw Amounts,Contribution Locations: Raw Amounts,Contribution Locations: Raw Amounts,Contribution Locations: Raw Amounts,Contribution Locations: Raw Amounts,Contribution Locations: Raw Amounts,Contribution Locations: % of Total Contributions,Contribution Locations: % of Total Contributions,Contribution Locations: % of Total Contributions,Contribution Locations: % of Total Contributions,Contribution Locations: % of Total Contributions,Contribution Locations: % of Total Contributions,Contribution Locations: % of Total Contributions,Contribution Locations: Contributors,Contribution Locations: Contributors,Contribution Locations: Contributors,Contribution Locations: Contributors,Contribution Locations: Contributors,Contribution Locations: Contributors,Contribution Locations: Contributors,Contribution Industries: Raw Amounts,Contribution Industries: Raw Amounts,Contribution Industries: Raw Amounts,Contribution Industries: Raw Amounts,Contribution Industries: Raw Amounts,Contribution Industries: Raw Amounts,Contribution Industries: % of Total Contributions,Contribution Industries: % of Total Contributions,Contribution Industries: % of Total Contributions,Contribution Industries: % of Total Contributions,Contribution Industries: % of Total Contributions,Contribution Industries: % of Total Contributions,Contribution Industries: Contributors,Contribution Industries: Contributors,Contribution Industries: Contributors,Contribution Industries: Contributors,Contribution Industries: Contributors,Contribution Industries: Contributors,Expenditure Locations: Raw Amounts,Expenditure Locations: Raw Amounts,Expenditure Locations: Raw Amounts,Expenditure Locations: Raw Amounts,Expenditure Locations: Raw Amounts,Expenditure Locations: Raw Amounts,Expenditure Locations: Raw Amounts,Expenditure Locations: % of Total Expenditures,Expenditure Locations: % of Total Expenditures,Expenditure Locations: % of Total Expenditures,Expenditure Locations: % of Total Expenditures,Expenditure Locations: % of Total Expenditures,Expenditure Locations: % of Total Expenditures,Expenditure Locations: % of Total Expenditures,Expenditure Types: Raw Amounts,Expenditure Types: Raw Amounts,Expenditure Types: Raw Amounts,Expenditure Types: Raw Amounts,Expenditure Types: Raw Amounts,Expenditure Types: Raw Amounts,Expenditure Types: Raw Amounts,Expenditure Types: Raw Amounts,Expenditure Types: Raw Amounts,Expenditure Types: Raw Amounts,Expenditure Types: Raw Amounts,Expenditure Types: Raw Amounts,Expenditure Types: Raw Amounts,Expenditure Types: Raw Amounts,Expenditure Types: Raw Amounts,Expenditure Types: Raw Amounts,Expenditure Types: Raw Amounts,Expenditure Types: Raw Amounts,Expenditure Types: Raw Amounts,Expenditure Types: Raw Amounts,Expenditure Types: Raw Amounts,Expenditure Types: Raw Amounts,Expenditure Types: Raw Amounts,Expenditure Types: % of Total Expenditures,Expenditure Types: % of Total Expenditures,Expenditure Types: % of Total Expenditures,Expenditure Types: % of Total Expenditures,Expenditure Types: % of Total Expenditures,Expenditure Types: % of Total Expenditures,Expenditure Types: % of Total Expenditures,Expenditure Types: % of Total Expenditures,Expenditure Types: % of Total Expenditures,Expenditure Types: % of Total Expenditures,Expenditure Types: % of Total Expenditures,Expenditure Types: % of Total Expenditures,Expenditure Types: % of Total Expenditures,Expenditure Types: % of Total Expenditures,Expenditure Types: % of Total Expenditures,Expenditure Types: % of Total Expenditures,Expenditure Types: % of Total Expenditures,Expenditure Types: % of Total Expenditures,Expenditure Types: % of Total Expenditures,Expenditure Types: % of Total Expenditures,Expenditure Types: % of Total Expenditures,Expenditure Types: % of Total Expenditures,Expenditure Types: % of Total Expenditures
97,"Joseph, Cyril F",Participant,City Council District 45,A,1587,False,False,1705.0,18,94.72,762.9,942.1,100.0,0,0,0,1605.0,0,0,0,0,0,0,0,0,5.87%,0.0%,0.0%,0.0%,94.13%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,1,0,0,0,17,0,0,0,0,0,0,0,0,50.0,100.0,555.0,0,900.0,100.0,1605.0,2.93%,5.87%,32.55%,0.0%,52.79%,5.87%,94.13%,1,1,5,0,10,1,17,0,0,0,100.0,100.0,0,0.0%,0.0%,0.0%,5.87%,5.87%,0.0%,0,0,0,1,1,0,0,0,30.0,0,632.8999999999999,100.0,662.9,0.0%,0.0%,1.76%,0.0%,37.12%,5.87%,38.88%,0,11.0,0,0,0,0,0,0,0,0,0,92.05,29.95,0,0,124.89999999999999,275.0,0,0,0,0,0,230.0,0.0%,0.65%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,5.4%,1.76%,0.0%,0.0%,7.33%,16.13%,0.0%,0.0%,0.0%,0.0%,0.0%,13.49%
99,"Joseph, Rita C",Participant,City Council District 40,A,2246,False,False,41060.0,321,127.91,28540.660000000003,12519.339999999997,1100.0,0,0,100.0,39860.0,0,0,0,0,0,0,0,0,2.68%,0.0%,0.0%,0.24%,97.08%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,1,0,0,1,319,0,0,0,0,0,0,0,0,1100.0,250.0,5820.0,400.0,22125.0,250.0,29695.0,2.68%,0.61%,14.17%,0.97%,53.88%,0.61%,72.32%,6,3,43,3,189,3,244,110.0,8180.0,330.0,5755.0,2735.0,705.0,0.27%,19.92%,0.8%,14.02%,6.66%,1.72%,2,69,3,30,32,8,0,0,0,0,27415.38,1125.28,27415.38,0.0%,0.0%,0.0%,0.0%,66.77%,2.74%,66.77%,0,0,0,0,0,14000.0,0,6308.2300000000005,0,644.0,0,0,7588.43,0,0,0,0,0,0,0,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,34.1%,0.0%,15.36%,0.0%,1.57%,0.0%,0.0%,18.48%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
100,"Joyner, John J",Participant,City Council District 36,A,1915,False,False,155.0,7,22.14,148.45000000000002,6.549999999999983,0,0,0,0,155.0,0,0,0,0,0,0,0,0,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,135.0,0,135.0,0.0%,0.0%,0.0%,0.0%,87.1%,0.0%,87.1%,0,0,0,0,7,0,7,0,15.0,0,20.0,40.0,0,0.0%,9.68%,0.0%,12.9%,25.81%,0.0%,0,1,0,1,2,0,0,0,0,0,123.34,25.11,123.34,0.0%,0.0%,0.0%,0.0%,79.57%,16.2%,79.57%,0,0,0,0,0,0,0,4.12,0,18.2,0,0,126.13000000000001,0,0,0,0,0,0,0,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,2.66%,0.0%,11.74%,0.0%,0.0%,81.37%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
101,"Kalan, Felicia",Participant,City Council District 22,A,2263,False,False,4280.0,63,67.94,1403.01,2876.99,100.0,0,0,0,4180.0,0,0,0,0,0,0,0,0,2.34%,0.0%,0.0%,0.0%,97.66%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,1,0,0,0,62,0,0,0,0,0,0,0,0,245.0,50.0,2245.0,25.0,425.0,50.0,2990.0,5.72%,1.17%,52.45%,0.58%,9.93%,1.17%,69.86%,2,1,40,1,4,1,48,0,270.0,200.0,525.0,470.0,190.0,0.0%,6.31%,4.67%,12.27%,10.98%,4.44%,0,9,2,2,5,4,197.55,0,634.1600000000001,0,65.0,506.3,896.71,4.62%,0.0%,14.82%,0.0%,1.52%,11.83%,20.95%,0,0,0,0,0,0,0,369.08,0,118.93,0,0,941.0000000000001,0,0,0,0,0,0,0,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,8.62%,0.0%,2.78%,0.0%,0.0%,21.99%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
102,"Kallos, Benjamin J",Participant,Manhattan Boro President,A,1301,False,False,187598.0,867,216.38,82993.27999999998,104604.72000000002,0,0,2500.0,0,154223.0,0,0.0,0,0,30875.0,0,0,0,0.0%,0.0%,1.33%,0.0%,82.21%,0.0%,0.0%,0.0%,0.0%,16.46%,0.0%,0.0%,0.0%,0,0,3,0,833,0,1,0,0,32,0,0,0,138758.0,945.0,10786.0,50.0,9764.0,945.0,160303.0,73.97%,0.5%,5.75%,0.03%,5.2%,0.5%,85.45%,668,9,38,1,57,9,773,595.0,6581.0,4615.0,5650.0,16585.0,435.0,0.32%,3.51%,2.46%,3.01%,8.84%,0.23%,2,36,12,27,34,2,14614.69,0,0,0,4742.639999999999,63635.95,19357.33,7.79%,0.0%,0.0%,0.0%,2.53%,33.92%,10.32%,5203.08,3761.6600000000003,0,0,0,24480.5,0,37516.49999999999,0,11.76,0,1472.3300000000002,3786.7299999999996,0,0,4.53,2625.0,0,0,0,0,0,4196.0,2.77%,2.01%,0.0%,0.0%,0.0%,13.05%,0.0%,20.0%,0.0%,0.01%,0.0%,0.78%,2.02%,0.0%,0.0%,0.0%,1.4%,0.0%,0.0%,0.0%,0.0%,0.0%,2.24%
103,"Kanu, Al-Hassan",Participant,Undeclared,A,2351,False,False,5844.0,93,62.84,311.21,5532.79,234.0,0,0,0,5610.0,0,0,0,0,0,0,0,0,4.0%,0.0%,0.0%,0.0%,96.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,1,0,0,0,93,0,0,0,0,0,0,0,0,150.0,10.0,3899.0,100.0,500.0,10.0,4659.0,2.57%,0.17%,66.72%,1.71%,8.56%,0.17%,79.72%,3,1,70,1,2,1,77,150.0,285.0,0,75.0,50.0,10.0,2.57%,4.88%,0.0%,1.28%,0.86%,0.17%,3,6,0,3,1,1,0,0,234.0,0,0,77.21,234.0,0.0%,0.0%,4.0%,0.0%,0.0%,1.32%,4.0%,0,0,0,0,0,0,0,0,0,0,0,0,311.21,0,0,0,0,0,0,0,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,5.33%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
104,"Kaplan, Max",Participant,Mayor,A,2249,False,False,152.0,5,30.4,0,152.0,0,0,0,100.0,52.0,0,0,0,0,0,0,0,0,0.0%,0.0%,0.0%,65.79%,34.21%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
105,"Katz, Melinda",Undetermined,Undeclared,,264,False,False,421996.74,330,1278.78,121328.45,300668.29,0,0,1000.0,0,359071.74,0,5350.0,0,500.0,55550.0,525.0,0,0,0.0%,0.0%,0.24%,0.0%,85.09%,0.0%,1.27%,0.0%,0.12%,13.16%,0.12%,0.0%,0.0%,0,0,1,0,300,0,2,0,1,25,1,0,0,117225.0,501.0,118320.73999999999,400.0,17350.0,501.0,253796.74,27.78%,0.12%,28.04%,0.09%,4.11%,0.12%,60.14%,70,1,134,1,13,1,219,750.0,6325.0,5675.0,11374.74,5950.0,275.0,0.18%,1.5%,1.34%,2.7%,1.41%,0.07%,2,10,5,18,11,2,66476.13,600.0,35006.1,0,1878.73,17367.49,103960.95999999999,15.75%,0.14%,8.3%,0.0%,0.45%,4.12%,24.64%,2643.9100000000003,0,0,0,0,0,0,73691.63,0,0,0,3412.7299999999996,4287.3,0,0,50.0,1750.0,28000.0,0,0,0,0,0,0.63%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,17.46%,0.0%,0.0%,0.0%,0.81%,1.02%,0.0%,0.0%,0.01%,0.41%,6.64%,0.0%,0.0%,0.0%,0.0%,0.0%
106,"Kim, Heajin",Participant,City Council District 26,A,2318,False,False,4802.0,71,67.63,38.129999999999995,4763.87,0,0,0,1200.0,3602.0,0,0,0,0,0,0,0,0,0.0%,0.0%,0.0%,24.99%,75.01%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0,0,0,5,66,0,0,0,0,0,0,0,0,100.0,0,4082.0,100.0,140.0,0,4422.0,2.08%,0.0%,85.01%,2.08%,2.92%,0.0%,92.09%,1,0,60,1,2,0,64,0,1215.0,0,160.0,560.0,335.0,0.0%,25.3%,0.0%,3.33%,11.66%,6.98%,0,7,0,3,6,5,0,0,0,0,0,38.129999999999995,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.79%,0.0%,0,0,0,0,0,0,0,0,0,0,0,0,38.129999999999995,0,0,0,0,0,0,0,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.79%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
107,"Kinsey, Regina",Participant,City Council District 35,A,2286,False,False,99.0,1,99.0,18.37,80.63,99.0,0,0,0,0,0,0,0,0,0,0,0,0,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.0,0,99.0,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%,0,0,0,0,1,0,1,0,0,0,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0,0,0,0,0,0,0,0,0,0,18.37,0,18.37,0.0%,0.0%,0.0%,0.0%,18.56%,0.0%,18.56%,0,0,0,0,0,0,0,0,0,0,0,0,18.37,0,0,0,0,0,0,0,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,18.56%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
108,"Kravitz, Joshua",Participant,City Council District 05,A,2224,False,False,14714.0,69,213.25,2202.99,12511.01,0,0,0,4000.0,10714.0,0,0,0,0,0,0,0,0,0.0%,0.0%,0.0%,27.18%,72.82%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0,0,0,4,65,0,0,0,0,0,0,0,0,10195.0,0,470.0,0,1549.0,0,12214.0,69.29%,0.0%,3.19%,0.0%,10.53%,0.0%,83.01%,36,0,5,0,19,0,60,0,1200.0,2000.0,225.0,1000.0,1150.0,0.0%,8.16%,13.59%,1.53%,6.8%,7.82%,0,4,2,2,1,3,2000.0,0,0,0,0,202.99,2000.0,13.59%,0.0%,0.0%,0.0%,0.0%,1.38%,13.59%,0,0,0,0,0,2000.0,0,0,0,0,0,0,202.99,0,0,0,0,0,0,0,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,13.59%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,1.38%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
109,"Krebs, Justin M",Participant,City Council District 39,A,2275,False,False,54654.54,478,114.34,2513.4,52141.14,199.34,0,0,2000.0,51455.2,0,0,0,0,0,0,1000.0,0,0.36%,0.0%,0.0%,3.66%,94.15%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,1.83%,0.0%,1,0,0,2,474,0,0,0,0,0,0,1,0,13308.0,0,311.2,25.0,15393.34,0,29037.54,24.35%,0.0%,0.57%,0.05%,28.16%,0.0%,53.13%,97,0,8,1,174,0,279,36.0,5980.0,470.0,2085.0,1661.0,0,0.07%,10.94%,0.86%,3.81%,3.04%,0.0%,1,53,4,19,9,0,0,0,0,0,24.34,2489.06,24.34,0.0%,0.0%,0.0%,0.0%,0.04%,4.55%,0.04%,0,0,0,0,0,0,0,2488.73,0,0,0,24.34,0.33,0,0,0,0,0,0,0,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,4.55%,0.0%,0.0%,0.0%,0.04%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
110,"Krishnan, Shekar",Participant,City Council District 25,A,2206,False,False,41249.0,210,196.42,1079.77,40169.23,0,0,0,0,41249.0,0,0,0,0,0,0,0,0,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0,0,0,0,210,0,0,0,0,0,0,0,0,7785.0,0,9639.0,0,4202.0,0,21626.0,18.87%,0.0%,23.37%,0.0%,10.19%,0.0%,52.43%,19,0,109,0,29,0,157,285.0,2406.0,620.0,2016.0,6265.0,350.0,0.69%,5.83%,1.5%,4.89%,15.19%,0.85%,2,22,4,14,24,2,0,0,0,0,0,1079.77,0,0.0%,0.0%,0.0%,0.0%,0.0%,2.62%,0.0%,0,0,0,0,0,0,0,741.61,0,0,0,0,338.16,0,0,0,0,0,0,0,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,1.8%,0.0%,0.0%,0.0%,0.0%,0.82%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
111,"Labayen, Eliseo D",Participant,City Council District 29,A,2368,False,False,3400.0,4,850.0,1800.0,1600.0,0,0,0,0,3400.0,0,0,0,0,0,0,0,0,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,50.0,300.0,1000.0,0,1350.0,0.0%,0.0%,1.47%,8.82%,29.41%,0.0%,39.71%,0,0,1,1,1,0,3,0,0,0,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0,0,0,0,0,0,0,0,0,0,0,1800.0,0,0.0%,0.0%,0.0%,0.0%,0.0%,52.94%,0.0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1800.0,0,0,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,52.94%,0.0%,0.0%,0.0%,0.0%,0.0%
112,"Lamorte, Rebecca",Participant,City Council District 05,A,2270,False,False,13649.0,95,143.67,2706.41,10942.59,50.0,0,0,0,7599.0,0,0,0,0,4000.0,2000.0,0,0,0.37%,0.0%,0.0%,0.0%,55.67%,0.0%,0.0%,0.0%,0.0%,29.31%,14.65%,0.0%,0.0%,1,0,0,0,88,0,0,0,0,4,2,0,0,5312.0,200.0,3132.0,0,880.0,200.0,9524.0,38.92%,1.47%,22.95%,0.0%,6.45%,1.47%,69.78%,35,2,19,0,11,2,67,0,422.0,0,10.0,1680.0,125.0,0.0%,3.09%,0.0%,0.07%,12.31%,0.92%,0,7,0,1,9,4,1476.23,0,0,0,0,1230.18,1476.23,10.82%,0.0%,0.0%,0.0%,0.0%,9.01%,10.82%,241.23000000000002,0,0,0,0,0,0,500.0,0,0,0,40.75,163.44,0,0,0,0,1760.99,0,0,0,0,0,1.77%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,3.66%,0.0%,0.0%,0.0%,0.3%,1.2%,0.0%,0.0%,0.0%,0.0%,12.9%,0.0%,0.0%,0.0%,0.0%,0.0%
113,"Lancman, Rory I",Undetermined,Undeclared,,227,False,True,166700.0,98,1701.02,959.49,165740.51,0,0,0,0,121950.0,0,0,0,0,44750.0,0,0,0,0.0%,0.0%,0.0%,0.0%,73.16%,0.0%,0.0%,0.0%,0.0%,26.84%,0.0%,0.0%,0.0%,0,0,0,0,73,0,0,0,0,25,0,0,0,34050.0,0,53250.0,0,8200.0,0,95500.0,20.43%,0.0%,31.94%,0.0%,4.92%,0.0%,57.29%,18,0,35,0,4,0,57,0,1650.0,2000.0,6900.0,25700.0,0,0.0%,0.99%,1.2%,4.14%,15.42%,0.0%,0,3,1,5,10,0,0,0,345.33,0,0,614.16,345.33,0.0%,0.0%,0.21%,0.0%,0.0%,0.37%,0.21%,0,0,0,0,0,0,0,0,0,0,0,614.16,12.0,0,0,0,0,0,0,0,0,0,333.33,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.37%,0.01%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.2%
114,"Lander, Brad",Participant,Comptroller,A,1164,False,False,613440.1699999999,3567,171.98,293099.14,320341.0299999999,0,0,0,5300.0,605640.1699999999,0,0,0,0,2500.0,0,0,0,0.0%,0.0%,0.0%,0.86%,98.73%,0.0%,0.0%,0.0%,0.0%,0.41%,0.0%,0.0%,0.0%,0,0,0,5,3581,0,0,0,0,6,0,0,0,141079.72999999998,3291.0,6504.599999999999,901.0,430637.91000000003,3291.0,582414.24,23.0%,0.54%,1.06%,0.15%,70.2%,0.54%,94.94%,647,36,84,10,2659,36,3430,25.0,81671.16,11699.0,23065.629999999997,32921.5,526.0,0.0%,13.31%,1.91%,3.76%,5.37%,0.09%,1,407,45,130,208,12,135209.02,340.0,2629.99,0,93649.83,61270.3,231828.83999999997,22.04%,0.06%,0.43%,0.0%,15.27%,9.99%,37.79%,562.17,403.93,0,0,0,151758.83000000002,0,14546.25,0,0,0,22787.360000000004,26987.239999999998,0,0,769.8499999999999,2265.0,5241.0,0,0,0,0,56523.05,0.09%,0.07%,0.0%,0.0%,0.0%,24.74%,0.0%,2.37%,0.0%,0.0%,0.0%,3.71%,4.4%,0.0%,0.0%,0.13%,0.37%,0.85%,0.0%,0.0%,0.0%,0.0%,9.21%
115,"Lara, Eliu A",Participant,City Council District 18,A,2301,False,False,6620.0,109,60.73,1109.53,5510.47,1850.0,0,0,0,4770.0,0,0,0,0,0,0,0,0,27.95%,0.0%,0.0%,0.0%,72.05%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,1,0,0,0,108,0,0,0,0,0,0,0,0,725.0,4795.0,275.0,100.0,0,4795.0,5895.0,10.95%,72.43%,4.15%,1.51%,0.0%,72.43%,89.05%,5,94,2,1,0,94,102,175.0,4400.0,0,175.0,555.0,0,2.64%,66.47%,0.0%,2.64%,8.38%,0.0%,1,29,0,1,17,0,0,1000.0,0,0,0,109.53,1000.0,0.0%,15.11%,0.0%,0.0%,0.0%,1.65%,15.11%,0,0,0,0,0,0,0,0,0,0,0,0,109.53,0,0,0,0,0,0,0,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,1.65%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
116,"Lashley-Kabore, Marcelle",Participant,Undeclared,A,2354,False,False,5275.0,16,329.69,16.76,5258.24,2000.0,0,0,0,2275.0,0,0,0,0,0,0,1000.0,0,37.91%,0.0%,0.0%,0.0%,43.13%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,18.96%,0.0%,1,0,0,0,14,0,0,0,0,0,0,1,0,200.0,25.0,4350.0,0,0,25.0,4575.0,3.79%,0.47%,82.46%,0.0%,0.0%,0.47%,86.73%,2,1,7,0,0,1,10,25.0,0,0,150.0,25.0,0,0.47%,0.0%,0.0%,2.84%,0.47%,0.0%,1,0,0,1,1,0,0,0,0,0,0,16.76,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.32%,0.0%,0,0,0,0,0,0,0,0,0,0,0,0,16.76,0,0,0,0,0,0,0,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.32%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
119,"Lee, Richard",Participant,City Council District 19,A,2253,False,False,32450.0,321,101.09,660.45,31789.55,2120.0,0,0,0,30330.0,0,0,0,0,0,0,0,0,6.53%,0.0%,0.0%,0.0%,93.47%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,1,0,0,0,320,0,0,0,0,0,0,0,0,7775.0,120.0,20625.0,0,1810.0,120.0,30330.0,23.96%,0.37%,63.56%,0.0%,5.58%,0.37%,93.47%,41,2,233,0,16,2,292,175.0,570.0,1945.0,830.0,2050.0,100.0,0.54%,1.76%,5.99%,2.56%,6.32%,0.31%,1,7,15,10,60,1,0,0,74.0,0,0,586.45,74.0,0.0%,0.0%,0.23%,0.0%,0.0%,1.81%,0.23%,0,0,0,0,0,0,0,0,0,0,0,0,660.45,0,0,0,0,0,0,0,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,2.04%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
120,"Levine, Mark D",Undetermined,Undeclared,,311,False,False,330532.36,1486,222.43,149645.92999999993,180886.43000000005,0,0,4250.0,0,304857.36,0,0,0,0,21425.0,0,0,0,0.0%,0.0%,1.29%,0.0%,92.23%,0.0%,0.0%,0.0%,0.0%,6.48%,0.0%,0.0%,0.0%,0,0,4,0,1463,0,0,0,0,23,0,0,0,223569.0,14675.36,16249.0,6660.0,26672.0,14675.36,287825.36,67.64%,4.44%,4.92%,2.01%,8.07%,4.44%,87.08%,1024,79,65,26,126,79,1320,1000.0,18524.0,15570.0,15790.0,36825.36,1495.0,0.3%,5.6%,4.71%,4.78%,11.14%,0.45%,2,135,25,83,114,11,116549.95,448.98,500.0,0,21347.22,10799.779999999999,138846.15000000002,35.26%,0.14%,0.15%,0.0%,6.46%,3.27%,42.01%,1414.81,0,0,0,0,19117.92,0,123113.8,0,0,0,0,1867.3100000000002,0,0,0,650.0,2432.0899999999997,0,0,0,0,0,0.43%,0.0%,0.0%,0.0%,0.0%,5.78%,0.0%,37.25%,0.0%,0.0%,0.0%,0.0%,0.56%,0.0%,0.0%,0.0%,0.2%,0.74%,0.0%,0.0%,0.0%,0.0%,0.0%
